site	v1	v2	asso	type
seagrass	cysteate	ASV_00568	NA	metabolite
seagrass	cysteate	ASV_00400	NA	metabolite
seagrass	cysteate	ASV_00346	NA	metabolite
seagrass	cysteate	ASV_00389	NA	metabolite
seagrass	cysteate	ASV_00307	-0.13591738016570382	metabolite
seagrass	cysteate	ASV_00313	NA	metabolite
seagrass	cysteate	ASV_00451	NA	metabolite
seagrass	cysteate	ASV_00337	NA	metabolite
seagrass	cysteate	ASV_00349	NA	metabolite
seagrass	cysteate	ASV_00300	NA	metabolite
seagrass	cysteate	ASV_00317	NA	metabolite
seagrass	cysteate	ASV_00186	NA	metabolite
seagrass	cysteate	ASV_00370	NA	metabolite
seagrass	cysteate	ASV_00441	NA	metabolite
seagrass	cysteate	ASV_00277	NA	metabolite
seagrass	cysteate	ASV_00282	NA	metabolite
seagrass	cysteate	ASV_00264	NA	metabolite
seagrass	cysteate	ASV_00271	NA	metabolite
seagrass	cysteate	ASV_00524	NA	metabolite
seagrass	cysteate	ASV_00260	NA	metabolite
seagrass	cysteate	ASV_00256	NA	metabolite
seagrass	cysteate	ASV_00251	NA	metabolite
seagrass	cysteate	ASV_00314	NA	metabolite
seagrass	cysteate	ASV_00236	NA	metabolite
seagrass	cysteate	ASV_00231	NA	metabolite
seagrass	cysteate	ASV_00392	NA	metabolite
seagrass	cysteate	ASV_00243	NA	metabolite
seagrass	cysteate	ASV_00209	NA	metabolite
seagrass	cysteate	ASV_00624	NA	metabolite
seagrass	cysteate	ASV_00290	NA	metabolite
seagrass	cysteate	ASV_00177	NA	metabolite
seagrass	cysteate	ASV_00229	NA	metabolite
seagrass	cysteate	ASV_00171	NA	metabolite
seagrass	cysteate	ASV_00227	NA	metabolite
seagrass	cysteate	ASV_00153	NA	metabolite
seagrass	cysteate	ASV_00168	NA	metabolite
seagrass	cysteate	ASV_00361	NA	metabolite
seagrass	cysteate	ASV_00146	NA	metabolite
seagrass	cysteate	ASV_01134	NA	metabolite
seagrass	cysteate	ASV_00138	NA	metabolite
seagrass	cysteate	ASV_00130	NA	metabolite
seagrass	cysteate	ASV_00131	NA	metabolite
seagrass	cysteate	ASV_00269	NA	metabolite
seagrass	cysteate	ASV_00155	NA	metabolite
seagrass	cysteate	ASV_00191	NA	metabolite
seagrass	cysteate	ASV_00129	NA	metabolite
seagrass	cysteate	ASV_00217	NA	metabolite
seagrass	cysteate	ASV_00164	NA	metabolite
seagrass	cysteate	ASV_00240	NA	metabolite
seagrass	cysteate	ASV_00147	NA	metabolite
seagrass	cysteate	ASV_00215	NA	metabolite
seagrass	cysteate	ASV_00105	NA	metabolite
seagrass	cysteate	ASV_00094	NA	metabolite
seagrass	cysteate	ASV_00124	NA	metabolite
seagrass	cysteate	ASV_00096	-7.12596012016814e-4	metabolite
seagrass	cysteate	ASV_00097	NA	metabolite
seagrass	cysteate	ASV_00119	NA	metabolite
seagrass	cysteate	ASV_00125	NA	metabolite
seagrass	cysteate	ASV_00111	NA	metabolite
seagrass	cysteate	ASV_00092	NA	metabolite
seagrass	cysteate	ASV_00093	NA	metabolite
seagrass	cysteate	ASV_00084	NA	metabolite
seagrass	cysteate	ASV_00080	NA	metabolite
seagrass	cysteate	ASV_00072	NA	metabolite
seagrass	cysteate	ASV_00150	NA	metabolite
seagrass	cysteate	ASV_00059	NA	metabolite
seagrass	cysteate	ASV_00058	NA	metabolite
seagrass	cysteate	ASV_00054	NA	metabolite
seagrass	cysteate	ASV_00066	NA	metabolite
seagrass	cysteate	ASV_00053	NA	metabolite
seagrass	cysteate	ASV_00060	NA	metabolite
seagrass	cysteate	ASV_00133	NA	metabolite
seagrass	cysteate	ASV_00103	NA	metabolite
seagrass	cysteate	ASV_00045	NA	metabolite
seagrass	cysteate	ASV_00064	NA	metabolite
seagrass	cysteate	ASV_00038	NA	metabolite
seagrass	cysteate	ASV_00028	NA	metabolite
seagrass	cysteate	ASV_00057	NA	metabolite
seagrass	cysteate	ASV_00051	NA	metabolite
seagrass	cysteate	ASV_00018	NA	metabolite
seagrass	cysteate	ASV_00031	NA	metabolite
seagrass	cysteate	ASV_00019	NA	metabolite
seagrass	cysteate	ASV_00036	NA	metabolite
seagrass	cysteate	ASV_00040	NA	metabolite
seagrass	cysteate	ASV_00023	NA	metabolite
seagrass	cysteate	ASV_00007	NA	metabolite
seagrass	cysteate	ASV_00009	NA	metabolite
seagrass	cysteate	ASV_00017	NA	metabolite
seagrass	cysteate	ASV_00012	NA	metabolite
seagrass	cysteate	ASV_00021	NA	metabolite
seagrass	cysteate	ASV_00013	NA	metabolite
seagrass	cysteate	ASV_00015	NA	metabolite
seagrass	cysteate	ASV_00006	NA	metabolite
seagrass	cysteate	ASV_00003	NA	metabolite
seagrass	cysteate	ASV_00004	NA	metabolite
seagrass	cysteate	ASV_00014	NA	metabolite
seagrass	cysteate	ASV_00008	NA	metabolite
seagrass	cysteate	ASV_00002	NA	metabolite
seagrass	cysteate	ASV_00001	NA	metabolite
seagrass	cysteine 2	valine	NA	metabolite
seagrass	cysteine 2	uridine	NA	metabolite
seagrass	cysteine 2	tyrosine	NA	metabolite
seagrass	cysteine 2	tryptophan	NA	metabolite
seagrass	cysteine 2	tryptamine	NA	metabolite
seagrass	cysteine 2	threonine	NA	metabolite
seagrass	cysteine 2	taurine	NA	metabolite
seagrass	cysteine 2	spermidine 3	NA	metabolite
seagrass	cysteine 2	sn-glycerol 3-phosphate	NA	metabolite
seagrass	cysteine 2	serine	NA	metabolite
seagrass	cysteine 2	sarcosine	NA	metabolite
seagrass	cysteine 2	putrescine 2	NA	metabolite
seagrass	cysteine 2	proline	NA	metabolite
seagrass	cysteine 2	phenylalanine	NA	metabolite
seagrass	cysteine 2	pantothenic acid	NA	metabolite
seagrass	cysteine 2	ornithine 2	NA	metabolite
seagrass	cysteine 2	N-acetyl-muramic acid	NA	metabolite
seagrass	cysteine 2	methionine	NA	metabolite
seagrass	cysteine 2	malic acid	NA	metabolite
seagrass	cysteine 2	lysine 2	NA	metabolite
seagrass	cysteine 2	leucine	NA	metabolite
seagrass	cysteine 2	kynurenine	NA	metabolite
seagrass	cysteine 2	isoleucine	NA	metabolite
seagrass	cysteine 2	isethionate	NA	metabolite
seagrass	cysteine 2	homoserine betaine	NA	metabolite
seagrass	cysteine 2	histidine	NA	metabolite
seagrass	cysteine 2	guanosine	NA	metabolite
seagrass	cysteine 2	glycine	NA	metabolite
seagrass	cysteine 2	glutathione 2	NA	metabolite
seagrass	cysteine 2	glutamine	NA	metabolite
seagrass	cysteine 2	glutamic acid	NA	metabolite
seagrass	cysteine 2	GABA	NA	metabolite
seagrass	cysteine 2	folate	NA	metabolite
seagrass	cysteine 2	DHPS	NA	metabolite
seagrass	cysteine 2	cytidine	NA	metabolite
seagrass	cysteine 2	cysteine 2	NA	metabolite
seagrass	cysteine 2	cysteate	NA	metabolite
seagrass	cysteine 2	citrulline	NA	metabolite
seagrass	cysteine 2	ciliatine	NA	metabolite
seagrass	cysteine 2	aspartate	NA	metabolite
seagrass	cysteine 2	asparagine	NA	metabolite
seagrass	cysteine 2	arginine	NA	metabolite
seagrass	cysteine 2	amMP	NA	metabolite
seagrass	cysteine 2	alanine	NA	metabolite
seagrass	cysteine 2	5'UMP	NA	metabolite
seagrass	cysteine 2	5'AMP	NA	metabolite
seagrass	cysteine 2	4-aminobenzoic acid	NA	metabolite
seagrass	cysteine 2	3'AMP	NA	metabolite
seagrass	cysteine 2	2'deoxycytidine	NA	metabolite
seagrass	cysteine 2	ASV_00323	NA	metabolite
seagrass	cysteine 2	ASV_00568	NA	metabolite
seagrass	cysteine 2	ASV_00400	NA	metabolite
seagrass	cysteine 2	ASV_00346	NA	metabolite
seagrass	cysteine 2	ASV_00389	NA	metabolite
seagrass	cysteine 2	ASV_00307	NA	metabolite
seagrass	cysteine 2	ASV_00313	NA	metabolite
seagrass	cysteine 2	ASV_00451	NA	metabolite
seagrass	cysteine 2	ASV_00337	NA	metabolite
seagrass	cysteine 2	ASV_00349	NA	metabolite
seagrass	cysteine 2	ASV_00300	NA	metabolite
seagrass	cysteine 2	ASV_00317	NA	metabolite
seagrass	cysteine 2	ASV_00186	NA	metabolite
seagrass	cysteine 2	ASV_00370	NA	metabolite
seagrass	cysteine 2	ASV_00441	NA	metabolite
seagrass	cysteine 2	ASV_00277	NA	metabolite
seagrass	cysteine 2	ASV_00282	NA	metabolite
seagrass	cysteine 2	ASV_00264	NA	metabolite
seagrass	cysteine 2	ASV_00271	NA	metabolite
seagrass	cysteine 2	ASV_00524	NA	metabolite
seagrass	cysteine 2	ASV_00260	NA	metabolite
seagrass	cysteine 2	ASV_00256	NA	metabolite
seagrass	cysteine 2	ASV_00251	NA	metabolite
seagrass	cysteine 2	ASV_00314	NA	metabolite
seagrass	cysteine 2	ASV_00236	NA	metabolite
seagrass	cysteine 2	ASV_00231	NA	metabolite
seagrass	cysteine 2	ASV_00392	NA	metabolite
seagrass	cysteine 2	ASV_00243	NA	metabolite
seagrass	cysteine 2	ASV_00209	NA	metabolite
seagrass	cysteine 2	ASV_00624	NA	metabolite
seagrass	cysteine 2	ASV_00290	NA	metabolite
seagrass	cysteine 2	ASV_00177	NA	metabolite
seagrass	cysteine 2	ASV_00229	NA	metabolite
seagrass	cysteine 2	ASV_00171	NA	metabolite
seagrass	cysteine 2	ASV_00227	NA	metabolite
seagrass	cysteine 2	ASV_00153	NA	metabolite
seagrass	cysteine 2	ASV_00168	NA	metabolite
seagrass	cysteine 2	ASV_00361	NA	metabolite
seagrass	cysteine 2	ASV_00146	NA	metabolite
seagrass	cysteine 2	ASV_01134	NA	metabolite
seagrass	cysteine 2	ASV_00138	NA	metabolite
seagrass	cysteine 2	ASV_00130	NA	metabolite
seagrass	cysteine 2	ASV_00131	NA	metabolite
seagrass	cysteine 2	ASV_00269	NA	metabolite
seagrass	cysteine 2	ASV_00155	NA	metabolite
seagrass	cysteine 2	ASV_00191	NA	metabolite
seagrass	cysteine 2	ASV_00129	NA	metabolite
seagrass	cysteine 2	ASV_00217	NA	metabolite
seagrass	cysteine 2	ASV_00164	NA	metabolite
seagrass	cysteine 2	ASV_00240	NA	metabolite
seagrass	cysteine 2	ASV_00147	NA	metabolite
seagrass	cysteine 2	ASV_00215	NA	metabolite
seagrass	cysteine 2	ASV_00105	NA	metabolite
seagrass	cysteine 2	ASV_00094	NA	metabolite
seagrass	cysteine 2	ASV_00124	NA	metabolite
seagrass	cysteine 2	ASV_00096	NA	metabolite
seagrass	cysteine 2	ASV_00097	NA	metabolite
seagrass	cysteine 2	ASV_00119	NA	metabolite
seagrass	cysteine 2	ASV_00125	NA	metabolite
seagrass	cysteine 2	ASV_00111	NA	metabolite
seagrass	cysteine 2	ASV_00092	NA	metabolite
seagrass	cysteine 2	ASV_00093	NA	metabolite
seagrass	cysteine 2	ASV_00084	NA	metabolite
seagrass	cysteine 2	ASV_00080	NA	metabolite
seagrass	cysteine 2	ASV_00072	NA	metabolite
seagrass	cysteine 2	ASV_00150	NA	metabolite
seagrass	cysteine 2	ASV_00059	NA	metabolite
seagrass	cysteine 2	ASV_00058	NA	metabolite
seagrass	cysteine 2	ASV_00054	NA	metabolite
seagrass	cysteine 2	ASV_00066	NA	metabolite
seagrass	cysteine 2	ASV_00053	NA	metabolite
seagrass	cysteine 2	ASV_00060	NA	metabolite
seagrass	cysteine 2	ASV_00133	NA	metabolite
seagrass	cysteine 2	ASV_00103	NA	metabolite
seagrass	cysteine 2	ASV_00045	NA	metabolite
seagrass	cysteine 2	ASV_00064	NA	metabolite
seagrass	cysteine 2	ASV_00038	NA	metabolite
seagrass	cysteine 2	ASV_00028	NA	metabolite
seagrass	cysteine 2	ASV_00057	NA	metabolite
seagrass	cysteine 2	ASV_00051	NA	metabolite
seagrass	cysteine 2	ASV_00018	NA	metabolite
seagrass	cysteine 2	ASV_00031	NA	metabolite
seagrass	cysteine 2	ASV_00019	NA	metabolite
seagrass	cysteine 2	ASV_00036	NA	metabolite
seagrass	cysteine 2	ASV_00040	NA	metabolite
seagrass	cysteine 2	ASV_00023	NA	metabolite
seagrass	cysteine 2	ASV_00007	NA	metabolite
seagrass	cysteine 2	ASV_00009	NA	metabolite
seagrass	cysteine 2	ASV_00017	NA	metabolite
seagrass	cysteine 2	ASV_00012	NA	metabolite
seagrass	cysteine 2	ASV_00021	NA	metabolite
seagrass	cysteine 2	ASV_00013	NA	metabolite
seagrass	cysteine 2	ASV_00015	NA	metabolite
seagrass	cysteine 2	ASV_00006	NA	metabolite
seagrass	cysteine 2	ASV_00003	NA	metabolite
seagrass	cysteine 2	ASV_00004	NA	metabolite
seagrass	cysteine 2	ASV_00014	NA	metabolite
seagrass	cysteine 2	ASV_00008	NA	metabolite
seagrass	cysteine 2	ASV_00002	NA	metabolite
seagrass	cysteine 2	ASV_00001	NA	metabolite
seagrass	cytidine	valine	NA	metabolite
seagrass	cytidine	uridine	NA	metabolite
seagrass	cytidine	tyrosine	NA	metabolite
seagrass	cytidine	tryptophan	NA	metabolite
seagrass	cytidine	tryptamine	NA	metabolite
seagrass	cytidine	threonine	NA	metabolite
seagrass	cytidine	taurine	NA	metabolite
seagrass	cytidine	spermidine 3	NA	metabolite
seagrass	cytidine	sn-glycerol 3-phosphate	NA	metabolite
seagrass	cytidine	serine	NA	metabolite
seagrass	cytidine	sarcosine	NA	metabolite
seagrass	cytidine	putrescine 2	NA	metabolite
seagrass	cytidine	proline	NA	metabolite
seagrass	cytidine	phenylalanine	NA	metabolite
seagrass	cytidine	pantothenic acid	NA	metabolite
seagrass	cytidine	ornithine 2	NA	metabolite
seagrass	cytidine	N-acetyl-muramic acid	NA	metabolite
seagrass	cytidine	methionine	NA	metabolite
seagrass	cytidine	malic acid	NA	metabolite
seagrass	cytidine	lysine 2	NA	metabolite
seagrass	cytidine	leucine	NA	metabolite
seagrass	cytidine	kynurenine	NA	metabolite
seagrass	cytidine	isoleucine	NA	metabolite
seagrass	cytidine	isethionate	NA	metabolite
seagrass	cytidine	homoserine betaine	NA	metabolite
seagrass	cytidine	histidine	NA	metabolite
seagrass	cytidine	guanosine	NA	metabolite
seagrass	cytidine	glycine	NA	metabolite
seagrass	cytidine	glutathione 2	NA	metabolite
seagrass	cytidine	glutamine	NA	metabolite
seagrass	cytidine	glutamic acid	NA	metabolite
seagrass	cytidine	GABA	NA	metabolite
seagrass	cytidine	folate	NA	metabolite
seagrass	cytidine	DHPS	NA	metabolite
seagrass	cytidine	cytidine	NA	metabolite
seagrass	cytidine	cysteine 2	NA	metabolite
seagrass	cytidine	cysteate	NA	metabolite
seagrass	cytidine	citrulline	NA	metabolite
seagrass	cytidine	ciliatine	NA	metabolite
seagrass	cytidine	aspartate	NA	metabolite
seagrass	cytidine	asparagine	NA	metabolite
seagrass	cytidine	arginine	NA	metabolite
seagrass	cytidine	amMP	NA	metabolite
seagrass	cytidine	alanine	NA	metabolite
seagrass	cytidine	5'UMP	NA	metabolite
seagrass	cytidine	5'AMP	NA	metabolite
seagrass	cytidine	4-aminobenzoic acid	NA	metabolite
seagrass	cytidine	3'AMP	NA	metabolite
seagrass	cytidine	2'deoxycytidine	NA	metabolite
seagrass	cytidine	ASV_00323	NA	metabolite
seagrass	cytidine	ASV_00568	NA	metabolite
seagrass	cytidine	ASV_00400	NA	metabolite
seagrass	cytidine	ASV_00346	NA	metabolite
seagrass	cytidine	ASV_00389	NA	metabolite
seagrass	cytidine	ASV_00307	NA	metabolite
seagrass	cytidine	ASV_00313	NA	metabolite
seagrass	cytidine	ASV_00451	NA	metabolite
seagrass	cytidine	ASV_00337	NA	metabolite
seagrass	cytidine	ASV_00349	NA	metabolite
seagrass	cytidine	ASV_00300	NA	metabolite
seagrass	cytidine	ASV_00317	NA	metabolite
seagrass	cytidine	ASV_00186	NA	metabolite
seagrass	cytidine	ASV_00370	NA	metabolite
seagrass	cytidine	ASV_00441	NA	metabolite
seagrass	cytidine	ASV_00277	0.009369055527529507	metabolite
seagrass	cytidine	ASV_00282	NA	metabolite
seagrass	cytidine	ASV_00264	NA	metabolite
seagrass	cytidine	ASV_00271	NA	metabolite
seagrass	cytidine	ASV_00524	NA	metabolite
seagrass	cytidine	ASV_00260	NA	metabolite
seagrass	cytidine	ASV_00256	NA	metabolite
seagrass	cytidine	ASV_00251	NA	metabolite
seagrass	cytidine	ASV_00314	NA	metabolite
seagrass	cytidine	ASV_00236	NA	metabolite
seagrass	cytidine	ASV_00231	NA	metabolite
seagrass	cytidine	ASV_00392	NA	metabolite
seagrass	cytidine	ASV_00243	NA	metabolite
seagrass	cytidine	ASV_00209	NA	metabolite
seagrass	cytidine	ASV_00624	NA	metabolite
seagrass	cytidine	ASV_00290	NA	metabolite
seagrass	cytidine	ASV_00177	NA	metabolite
seagrass	cytidine	ASV_00229	NA	metabolite
seagrass	cytidine	ASV_00171	NA	metabolite
seagrass	cytidine	ASV_00227	NA	metabolite
seagrass	cytidine	ASV_00153	NA	metabolite
seagrass	cytidine	ASV_00168	NA	metabolite
seagrass	cytidine	ASV_00361	NA	metabolite
seagrass	cytidine	ASV_00146	NA	metabolite
seagrass	cytidine	ASV_01134	NA	metabolite
seagrass	cytidine	ASV_00138	NA	metabolite
seagrass	cytidine	ASV_00130	NA	metabolite
seagrass	cytidine	ASV_00131	NA	metabolite
seagrass	cytidine	ASV_00269	NA	metabolite
seagrass	cytidine	ASV_00155	NA	metabolite
seagrass	cytidine	ASV_00191	NA	metabolite
seagrass	cytidine	ASV_00129	NA	metabolite
seagrass	cytidine	ASV_00217	NA	metabolite
seagrass	cytidine	ASV_00164	NA	metabolite
seagrass	cytidine	ASV_00240	NA	metabolite
seagrass	cytidine	ASV_00147	NA	metabolite
seagrass	cytidine	ASV_00215	NA	metabolite
seagrass	cytidine	ASV_00105	NA	metabolite
seagrass	cytidine	ASV_00094	NA	metabolite
seagrass	cytidine	ASV_00124	NA	metabolite
seagrass	cytidine	ASV_00096	NA	metabolite
seagrass	cytidine	ASV_00097	NA	metabolite
seagrass	cytidine	ASV_00119	NA	metabolite
seagrass	cytidine	ASV_00125	NA	metabolite
seagrass	cytidine	ASV_00111	NA	metabolite
seagrass	cytidine	ASV_00092	NA	metabolite
seagrass	cytidine	ASV_00093	NA	metabolite
seagrass	cytidine	ASV_00084	NA	metabolite
seagrass	cytidine	ASV_00080	NA	metabolite
seagrass	cytidine	ASV_00072	NA	metabolite
seagrass	cytidine	ASV_00150	NA	metabolite
seagrass	cytidine	ASV_00059	NA	metabolite
seagrass	cytidine	ASV_00058	NA	metabolite
seagrass	cytidine	ASV_00054	NA	metabolite
seagrass	cytidine	ASV_00066	NA	metabolite
seagrass	cytidine	ASV_00053	NA	metabolite
seagrass	cytidine	ASV_00060	NA	metabolite
seagrass	cytidine	ASV_00133	NA	metabolite
seagrass	cytidine	ASV_00103	NA	metabolite
seagrass	cytidine	ASV_00045	NA	metabolite
seagrass	cytidine	ASV_00064	NA	metabolite
seagrass	cytidine	ASV_00038	NA	metabolite
seagrass	cytidine	ASV_00028	NA	metabolite
seagrass	cytidine	ASV_00057	NA	metabolite
seagrass	cytidine	ASV_00051	NA	metabolite
seagrass	cytidine	ASV_00018	NA	metabolite
seagrass	cytidine	ASV_00031	NA	metabolite
seagrass	cytidine	ASV_00019	NA	metabolite
seagrass	cytidine	ASV_00036	NA	metabolite
seagrass	cytidine	ASV_00040	NA	metabolite
seagrass	cytidine	ASV_00023	NA	metabolite
seagrass	cytidine	ASV_00007	NA	metabolite
seagrass	cytidine	ASV_00009	NA	metabolite
seagrass	cytidine	ASV_00017	NA	metabolite
seagrass	cytidine	ASV_00012	NA	metabolite
seagrass	cytidine	ASV_00021	NA	metabolite
seagrass	cytidine	ASV_00013	NA	metabolite
seagrass	cytidine	ASV_00015	NA	metabolite
seagrass	cytidine	ASV_00006	NA	metabolite
seagrass	cytidine	ASV_00003	NA	metabolite
seagrass	cytidine	ASV_00004	NA	metabolite
seagrass	cytidine	ASV_00014	NA	metabolite
seagrass	cytidine	ASV_00008	NA	metabolite
seagrass	cytidine	ASV_00002	NA	metabolite
seagrass	cytidine	ASV_00001	NA	metabolite
seagrass	DHPS	valine	NA	metabolite
seagrass	DHPS	uridine	NA	metabolite
seagrass	DHPS	tyrosine	NA	metabolite
seagrass	DHPS	tryptophan	NA	metabolite
seagrass	DHPS	tryptamine	NA	metabolite
seagrass	DHPS	threonine	NA	metabolite
seagrass	DHPS	taurine	NA	metabolite
seagrass	DHPS	spermidine 3	NA	metabolite
seagrass	DHPS	sn-glycerol 3-phosphate	NA	metabolite
seagrass	DHPS	serine	NA	metabolite
seagrass	DHPS	sarcosine	NA	metabolite
seagrass	DHPS	putrescine 2	NA	metabolite
seagrass	DHPS	proline	NA	metabolite
seagrass	DHPS	phenylalanine	NA	metabolite
seagrass	DHPS	pantothenic acid	NA	metabolite
seagrass	DHPS	ornithine 2	NA	metabolite
seagrass	DHPS	N-acetyl-muramic acid	NA	metabolite
seagrass	DHPS	methionine	NA	metabolite
seagrass	DHPS	malic acid	NA	metabolite
seagrass	DHPS	lysine 2	NA	metabolite
seagrass	DHPS	leucine	NA	metabolite
seagrass	DHPS	kynurenine	NA	metabolite
seagrass	DHPS	isoleucine	NA	metabolite
seagrass	DHPS	isethionate	NA	metabolite
seagrass	DHPS	homoserine betaine	NA	metabolite
seagrass	DHPS	histidine	NA	metabolite
seagrass	DHPS	guanosine	NA	metabolite
seagrass	DHPS	glycine	NA	metabolite
seagrass	DHPS	glutathione 2	NA	metabolite
seagrass	DHPS	glutamine	NA	metabolite
seagrass	DHPS	glutamic acid	NA	metabolite
seagrass	DHPS	GABA	NA	metabolite
seagrass	DHPS	folate	NA	metabolite
seagrass	DHPS	DHPS	NA	metabolite
seagrass	DHPS	cytidine	NA	metabolite
seagrass	DHPS	cysteine 2	NA	metabolite
seagrass	DHPS	cysteate	NA	metabolite
seagrass	DHPS	citrulline	NA	metabolite
seagrass	DHPS	ciliatine	NA	metabolite
seagrass	DHPS	aspartate	NA	metabolite
seagrass	DHPS	asparagine	NA	metabolite
seagrass	DHPS	arginine	NA	metabolite
seagrass	DHPS	amMP	NA	metabolite
seagrass	DHPS	alanine	NA	metabolite
seagrass	DHPS	5'UMP	NA	metabolite
seagrass	DHPS	5'AMP	NA	metabolite
seagrass	DHPS	4-aminobenzoic acid	NA	metabolite
seagrass	DHPS	3'AMP	NA	metabolite
seagrass	DHPS	2'deoxycytidine	NA	metabolite
seagrass	DHPS	ASV_00323	NA	metabolite
seagrass	DHPS	ASV_00568	NA	metabolite
seagrass	DHPS	ASV_00400	NA	metabolite
seagrass	DHPS	ASV_00346	NA	metabolite
seagrass	DHPS	ASV_00389	NA	metabolite
seagrass	DHPS	ASV_00307	NA	metabolite
seagrass	DHPS	ASV_00313	NA	metabolite
seagrass	DHPS	ASV_00451	NA	metabolite
seagrass	DHPS	ASV_00337	NA	metabolite
seagrass	DHPS	ASV_00349	NA	metabolite
seagrass	DHPS	ASV_00300	NA	metabolite
seagrass	DHPS	ASV_00317	NA	metabolite
seagrass	DHPS	ASV_00186	NA	metabolite
seagrass	DHPS	ASV_00370	NA	metabolite
seagrass	DHPS	ASV_00441	NA	metabolite
seagrass	DHPS	ASV_00277	NA	metabolite
seagrass	DHPS	ASV_00282	NA	metabolite
seagrass	DHPS	ASV_00264	NA	metabolite
seagrass	DHPS	ASV_00271	NA	metabolite
seagrass	DHPS	ASV_00524	NA	metabolite
seagrass	DHPS	ASV_00260	NA	metabolite
seagrass	DHPS	ASV_00256	NA	metabolite
seagrass	DHPS	ASV_00251	NA	metabolite
seagrass	DHPS	ASV_00314	NA	metabolite
seagrass	DHPS	ASV_00236	NA	metabolite
seagrass	DHPS	ASV_00231	NA	metabolite
seagrass	DHPS	ASV_00392	NA	metabolite
seagrass	DHPS	ASV_00243	NA	metabolite
seagrass	DHPS	ASV_00209	NA	metabolite
seagrass	DHPS	ASV_00624	NA	metabolite
seagrass	DHPS	ASV_00290	NA	metabolite
seagrass	DHPS	ASV_00177	NA	metabolite
seagrass	DHPS	ASV_00229	NA	metabolite
seagrass	DHPS	ASV_00171	NA	metabolite
seagrass	DHPS	ASV_00227	NA	metabolite
seagrass	DHPS	ASV_00153	NA	metabolite
seagrass	DHPS	ASV_00168	NA	metabolite
seagrass	DHPS	ASV_00361	NA	metabolite
seagrass	DHPS	ASV_00146	NA	metabolite
seagrass	DHPS	ASV_01134	NA	metabolite
