asv_id	label
ASV_02884	ASV_02884: Alphaproteobacteria; Rhizobiales
ASV_02885	ASV_02885: Gammaproteobacteria; Psychrosphaera
ASV_02886	ASV_02886: Alphaproteobacteria; Rhodospirillaceae
ASV_02887	ASV_02887: Gammaproteobacteria; Arenicella
ASV_02888	ASV_02888: Nitrososphaeria; Nitrosopumilaceae
ASV_02889	ASV_02889: Bacteroidia; Marinilabiliaceae
ASV_02890	ASV_02890: Bacteroidia; Chitinophagales
ASV_02891	ASV_02891: Bdellovibrionia; Halobacteriovorax
ASV_02892	ASV_02892: Bdellovibrionia; Peredibacter
ASV_02893	ASV_02893: Verrucomicrobiae; Methylacidiphilaceae
ASV_02894	ASV_02894: Bacteroidia; Candidatus Amoebophilus
ASV_02895	ASV_02895: Alphaproteobacteria; Sulfitobacter
ASV_02896	ASV_02896: Campylobacteria; Arcobacteraceae
ASV_02897	ASV_02897: Clostridia; Lachnospiraceae
ASV_02898	ASV_02898: Verrucomicrobiae; Rubritalea
ASV_02899	ASV_02899: Phycisphaerae; 4572-13
ASV_02900	ASV_02900: Alphaproteobacteria; Micavibrionaceae
ASV_02901	ASV_02901: Planctomycetes; Pir4 lineage
ASV_02902	ASV_02902: Alphaproteobacteria; Rhodobacteraceae
ASV_02903	ASV_02903: Bacteroidia; Cryomorphaceae
ASV_02904	ASV_02904: Desulfuromonadia; PB19
ASV_02906	ASV_02906: Nanoarchaeia; Woesearchaeales
ASV_02907	ASV_02907: Gammaproteobacteria; Nitrincolaceae
ASV_02908	ASV_02908: Alphaproteobacteria; Micavibrionaceae
ASV_02910	ASV_02910: Alphaproteobacteria; Devosiaceae
ASV_02911	ASV_02911: Proteobacteria; Gammaproteobacteria
ASV_02912	ASV_02912: Verrucomicrobiae; DEV007
ASV_02914	ASV_02914: Cyanobacteria; Cyanobacteria
ASV_02915	ASV_02915: Alphaproteobacteria; Magnetospiraceae
ASV_02916	ASV_02916: Desulfuromonadia; PB19
ASV_02917	ASV_02917: Alphaproteobacteria; Marinibacterium
ASV_02918	ASV_02918: Proteobacteria; Alphaproteobacteria
ASV_02919	ASV_02919: Phycisphaerae; SM1A02
ASV_02921	ASV_02921: Gammaproteobacteria; Enterobacterales
ASV_02922	ASV_02922: Nanoarchaeia; SCGC AAA286-E23
ASV_02923	ASV_02923: Brachyspirae; Brachyspira
ASV_02924	ASV_02924: Oligoflexia; Oligoflexaceae
ASV_02925	ASV_02925: Desulfuromonadia; PB19
ASV_02926	ASV_02926: Proteobacteria; Alphaproteobacteria
ASV_02927	ASV_02927: Anaerolineae; A4b
ASV_02928	ASV_02928: Gammaproteobacteria; Enterobacterales
ASV_02929	ASV_02929: Bacteroidia; Cyclobacteriaceae
ASV_02930	ASV_02930: Campylobacteria; Malaciobacter
ASV_02931	ASV_02931: Bacteroidia; Flavobacteriales
ASV_02932	ASV_02932: Bacteria; Desulfobacterota
ASV_02933	ASV_02933: Nanoarchaeia; Woesearchaeales
ASV_02935	ASV_02935: Desulfuromonadia; PB19
ASV_02936	ASV_02936: Crenarchaeota; Bathyarchaeia
ASV_02937	ASV_02937: Bdellovibrionia; OM27 clade
ASV_02938	ASV_02938: Gammaproteobacteria; Thaumasiovibrio
ASV_02939	ASV_02939: Bacteroidia; Chitinophagales
ASV_02940	ASV_02940: Bdellovibrionia; Halobacteriovorax
ASV_02941	ASV_02941: Alphaproteobacteria; SAR11 Clade II
ASV_02942	ASV_02942: Gammaproteobacteria; Cellvibrionaceae
ASV_02943	ASV_02943: Bdellovibrionia; Peredibacter
ASV_02945	ASV_02945: Bacteroidia; Alloprevotella
ASV_02946	ASV_02946: Nanoarchaeia; GW2011_GWC1_47_15
ASV_02947	ASV_02947: Desulfobacteria; Desulfosarcinaceae
ASV_02948	ASV_02948: Nanoarchaeia; Woesearchaeales
ASV_02949	ASV_02949: Actinobacteria; Cutibacterium
ASV_02951	ASV_02951: Bacteroidia; Saprospiraceae
ASV_02952	ASV_02952: Bacteroidia; Lewinella
ASV_02953	ASV_02953: Nanoarchaeia; Woesearchaeales
ASV_02954	ASV_02954: Desulfuromonadia; PB19
ASV_02955	ASV_02955: Proteobacteria; Gammaproteobacteria
ASV_02956	ASV_02956: Anaerolineae; SBR1031
ASV_02957	ASV_02957: Gammaproteobacteria; EV818SWSAP88
ASV_02958	ASV_02958: Bacteria
ASV_02959	ASV_02959: Proteobacteria; Gammaproteobacteria
ASV_02960	ASV_02960: Parcubacteria; Candidatus Campbellbacteria
ASV_02961	ASV_02961: Bacteroidia; Lewinella
ASV_02962	ASV_02962: Planctomycetes; Pirellulaceae
ASV_02963	ASV_02963: Planctomycetota; OM190
ASV_02964	ASV_02964: Gammaproteobacteria; Acinetobacter
ASV_02965	ASV_02965: Planctomycetota; Pla3 lineage
ASV_02966	ASV_02966: Clostridia; Lachnospiraceae
ASV_02967	ASV_02967: Bacteroidia; Sunxiuqinia
ASV_02968	ASV_02968: Alphaproteobacteria; Marinibacterium
ASV_02969	ASV_02969: Firmicutes; Clostridia
ASV_02970	ASV_02970: Clostridia; Lachnospiraceae
ASV_02972	ASV_02972: Clostridia; Ruminococcaceae
ASV_02973	ASV_02973: Bacteroidia; Rikenellaceae RC9 gut group
ASV_02974	ASV_02974: Proteobacteria; Gammaproteobacteria
ASV_02975	ASV_02975: Alphaproteobacteria; Micavibrionaceae
ASV_02976	ASV_02976: Nanoarchaeia; GW2011_GWC1_47_15
ASV_02977	ASV_02977: Verrucomicrobiae; DEV007
ASV_02978	ASV_02978: Nanoarchaeia; Woesearchaeales
ASV_02979	ASV_02979: Nanoarchaeia; SCGC AAA011-D5
ASV_02980	ASV_02980: Verrucomicrobiae; Puniceicoccaceae
ASV_02981	ASV_02981: Gammaproteobacteria; B2M28
ASV_02982	ASV_02982: Bacteroidia; Flavobacteriaceae
ASV_02983	ASV_02983: Gammaproteobacteria; Coxiella
ASV_02984	ASV_02984: Bacteria; Margulisbacteria
ASV_02985	ASV_02985: Gammaproteobacteria; Coxiella
ASV_02986	ASV_02986: Proteobacteria; Gammaproteobacteria
ASV_02987	ASV_02987: Gammaproteobacteria; Cellvibrionaceae
ASV_02988	ASV_02988: Gammaproteobacteria; MBMPE27
ASV_02990	ASV_02990: Bacilli; Mycoplasma
ASV_02991	ASV_02991: Nanoarchaeia; SCGC AAA011-D5
ASV_02993	ASV_02993: Gracilibacteria; Absconditabacteriales (SR1)
ASV_02994	ASV_02994: Gammaproteobacteria; Run-SP154
ASV_02995	ASV_02995: Phycisphaerae; SG8-4
ASV_02996	ASV_02996: Gracilibacteria; JGI 0000069-P22
ASV_02997	ASV_02997: Bacteroidia; Cyclobacteriaceae
ASV_02998	ASV_02998: Thermoleophilia; Gaiellales
ASV_02999	ASV_02999: Bacteroidia; Fulvivirga
ASV_03000	ASV_03000: Bdellovibrionia; OM27 clade
ASV_03002	ASV_03002: Desulfobacteria; Desulfatiglans
ASV_03003	ASV_03003: Nanoarchaeia; Woesearchaeales
ASV_03004	ASV_03004: Bacteroidia; Crocinitomix
ASV_03005	ASV_03005: Proteobacteria; Gammaproteobacteria
ASV_03006	ASV_03006: Bacilli; Mycoplasma
ASV_03007	ASV_03007: Nanoarchaeia; Woesearchaeales
ASV_03008	ASV_03008: Alphaproteobacteria; Rhodobacteraceae
ASV_03009	ASV_03009: Alphaproteobacteria; Maricaulis
ASV_03010	ASV_03010: Babeliae; UBA12409
ASV_03011	ASV_03011: Clostridia; Fusibacter
ASV_03012	ASV_03012: Gammaproteobacteria; Coxiella
ASV_03013	ASV_03013: Bacteria; Margulisbacteria
ASV_03015	ASV_03015: Anaerolineae; Caldilineaceae
ASV_03016	ASV_03016: Proteobacteria; Alphaproteobacteria
ASV_03017	ASV_03017: Bdellovibrionia; OM27 clade
ASV_03019	ASV_03019: Bacteroidia; NS9 marine group
ASV_03020	ASV_03020: Desulfuromonadia; PB19
ASV_03021	ASV_03021: Gammaproteobacteria; Reinekea
ASV_03022	ASV_03022: Gammaproteobacteria; Candidatus Thiobios
ASV_03024	ASV_03024: Bacteria; SAR324 clade(Marine group B)
ASV_03025	ASV_03025: Alphaproteobacteria; OCS116 clade
ASV_03026	ASV_03026: Alphaproteobacteria; OCS116 clade
ASV_03027	ASV_03027: Gammaproteobacteria; Candidatus Endobugula
ASV_03028	ASV_03028: Gracilibacteria; Absconditabacteriales (SR1)
ASV_03029	ASV_03029: Gammaproteobacteria; Thaumasiovibrio
ASV_03030	ASV_03030: Gammaproteobacteria; Psychrobacter
ASV_03031	ASV_03031: Gammaproteobacteria; KI89A clade
ASV_03032	ASV_03032: Fusobacteria; Propionigenium
ASV_03033	ASV_03033: Gammaproteobacteria; Endozoicomonas
ASV_03034	ASV_03034: Proteobacteria; Gammaproteobacteria
ASV_03035	ASV_03035: Gammaproteobacteria; Thiohalocapsa
ASV_03036	ASV_03036: Proteobacteria; Alphaproteobacteria
ASV_03037	ASV_03037: Gammaproteobacteria; Coxiella
ASV_03039	ASV_03039: Nanoarchaeia; Woesearchaeales
ASV_03040	ASV_03040: Desulfobacteria; Sva0081 sediment group
ASV_03041	ASV_03041: Gammaproteobacteria; Ferrimonas
ASV_03042	ASV_03042: Alphaproteobacteria; SAR11 Clade III
ASV_03043	ASV_03043: Gammaproteobacteria; Psychrosphaera
ASV_03044	ASV_03044: Gammaproteobacteria; Cellvibrionaceae
ASV_03045	ASV_03045: Alphaproteobacteria; Rhizobiales
ASV_03046	ASV_03046: Bacteroidia; Flavobacteriaceae
ASV_03047	ASV_03047: Gammaproteobacteria; Coxiella
ASV_03048	ASV_03048: Bacteroidia; Aureitalea
ASV_03049	ASV_03049: Bacteroidia; Amoebophilaceae
ASV_03051	ASV_03051: Proteobacteria; Alphaproteobacteria
ASV_03052	ASV_03052: Nanoarchaeia; Woesearchaeales
ASV_03053	ASV_03053: Proteobacteria; Gammaproteobacteria
ASV_03054	ASV_03054: Nanoarchaeia; SCGC AAA011-D5
ASV_03055	ASV_03055: Oligoflexia; Silvanigrellaceae
ASV_03056	ASV_03056: Nanoarchaeia; Woesearchaeales
ASV_03057	ASV_03057: Bacteria; Proteobacteria
ASV_03058	ASV_03058: Proteobacteria; Gammaproteobacteria
ASV_03059	ASV_03059: Clostridia; Lachnospiraceae
ASV_03060	ASV_03060: Alphaproteobacteria; Magnetospiraceae
ASV_03061	ASV_03061: Bacteroidia; Saprospiraceae
ASV_03062	ASV_03062: Gammaproteobacteria; KI89A clade
ASV_03063	ASV_03063: Planctomycetota; vadinHA49
ASV_03064	ASV_03064: Proteobacteria; Gammaproteobacteria
ASV_03065	ASV_03065: Bacteroidia; Amoebophilaceae
ASV_03066	ASV_03066: Clostridia; Monoglobus
ASV_03067	ASV_03067: Bacteria; Firmicutes
ASV_03068	ASV_03068: Clostridia; Tuzzerella
ASV_03069	ASV_03069: Desulfuromonadia; PB19
ASV_03070	ASV_03070: Bacteroidia; Ekhidna
ASV_03071	ASV_03071: Bacteria
ASV_03073	ASV_03073: Verrucomicrobiae; DEV007
ASV_03074	ASV_03074: Verrucomicrobiae; Rubritalea
ASV_03075	ASV_03075: Gammaproteobacteria; B2M28
ASV_03076	ASV_03076: Planctomycetota; OM190
ASV_03077	ASV_03077: Clostridia; Lachnospirales
ASV_03078	ASV_03078: Bacteroidia; Rubidimonas
ASV_03079	ASV_03079: Bacteria; Marinimicrobia (SAR406 clade)
ASV_03080	ASV_03080: Alphaproteobacteria; Micavibrionaceae
ASV_03081	ASV_03081: Gammaproteobacteria; Coxiella
ASV_03082	ASV_03082: Kiritimatiellae; WCHB1-41
ASV_03083	ASV_03083: Elusimicrobia; MVP-88
ASV_03084	ASV_03084: Nanoarchaeia; Woesearchaeales
ASV_03086	ASV_03086: Proteobacteria; Gammaproteobacteria
ASV_03087	ASV_03087: Myxococcia; P3OB-42
ASV_03088	ASV_03088: Bacteroidia; Dokdonia
ASV_03089	ASV_03089: Bacteroidota; Bacteroidia
ASV_03090	ASV_03090: Alphaproteobacteria; Rhodobacteraceae
ASV_03092	ASV_03092: Gammaproteobacteria; Vibrionaceae
ASV_03093	ASV_03093: Bacilli; Candidatus Bacilloplasma
ASV_03094	ASV_03094: Desulfobulbia; Desulfopila
ASV_03095	ASV_03095: Bacteroidia; Bacteroidetes BD2-2
ASV_03096	ASV_03096: Oligoflexia; Oligoflexaceae
ASV_03097	ASV_03097: Aminicenantia; Aminicenantales
ASV_03098	ASV_03098: Bdellovibrionia; Peredibacter
ASV_03099	ASV_03099: Alphaproteobacteria; Rhodobacteraceae
ASV_03100	ASV_03100: Chitinivibrionia; possible genus 03
ASV_03101	ASV_03101: Acidimicrobia; Actinomarinales
ASV_03102	ASV_03102: Bdellovibrionia; OM27 clade
ASV_03103	ASV_03103: Proteobacteria; Alphaproteobacteria
ASV_03104	ASV_03104: Gammaproteobacteria; Coxiella
ASV_03105	ASV_03105: Bdellovibrionia; OM27 clade
ASV_03106	ASV_03106: Bacteria; Proteobacteria
ASV_03107	ASV_03107: Desulfobulbia; Desulfocapsaceae
ASV_03109	ASV_03109: Bdellovibrionia; OM27 clade
ASV_03110	ASV_03110: Alphaproteobacteria; Fokiniaceae
ASV_03111	ASV_03111: Bdellovibrionia; Peredibacter
ASV_03112	ASV_03112: Bdellovibrionia; OM27 clade
ASV_03113	ASV_03113: Gammaproteobacteria; Coxiella
ASV_03114	ASV_03114: Desulfobacteria; LCP-80
ASV_03115	ASV_03115: Gemmatimonadota; PAUC43f marine benthic group
ASV_03116	ASV_03116: Bacteroidia; Algoriphagus
ASV_03117	ASV_03117: Alphaproteobacteria; Rhodobacteraceae
ASV_03118	ASV_03118: Bacteria; SAR324 clade(Marine group B)
ASV_03119	ASV_03119: Gammaproteobacteria; Neptuniibacter
ASV_03120	ASV_03120: Planctomycetes; Blastopirellula
ASV_03121	ASV_03121: Bacteria; Proteobacteria
ASV_03122	ASV_03122: Bacteria
ASV_03123	ASV_03123: Proteobacteria; Gammaproteobacteria
ASV_03124	ASV_03124: Oligoflexia; Oligoflexaceae
ASV_03125	ASV_03125: Bacteria; SAR324 clade(Marine group B)
ASV_03126	ASV_03126: Gammaproteobacteria; Nitrincolaceae
ASV_03127	ASV_03127: Proteobacteria; Gammaproteobacteria
ASV_03128	ASV_03128: Patescibacteria; Gracilibacteria
ASV_03129	ASV_03129: Planctomycetes; Gimesiaceae
ASV_03130	ASV_03130: Clostridia; Faecalibacterium
ASV_03131	ASV_03131: Gammaproteobacteria; Woeseia
ASV_03133	ASV_03133: Alphaproteobacteria; Magnetospiraceae
ASV_03134	ASV_03134: Gammaproteobacteria; Pseudomonadales
ASV_03135	ASV_03135: Bacteroidia; Aquibacter
ASV_03136	ASV_03136: Bdellovibrionia; Halobacteriovorax
ASV_03137	ASV_03137: Gammaproteobacteria; C1-B045
ASV_03138	ASV_03138: Gammaproteobacteria; SUP05 cluster
ASV_03139	ASV_03139: Planctomycetes; Pirellulaceae
ASV_03140	ASV_03140: Desulfuromonadia; PB19
ASV_03141	ASV_03141: Desulfuromonadia; PB19
ASV_03142	ASV_03142: Bacteroidia; Salinirepens
ASV_03143	ASV_03143: Nitrososphaeria; Candidatus Nitrosopumilus
ASV_03144	ASV_03144: Verrucomicrobiota; Verrucomicrobiae
ASV_03145	ASV_03145: Alphaproteobacteria; Methyloceanibacter
ASV_03146	ASV_03146: Bacteroidia; Muricauda
ASV_03147	ASV_03147: Clostridia; Hungateiclostridiaceae
ASV_03149	ASV_03149: Gammaproteobacteria; Woeseia
ASV_03150	ASV_03150: Bacteroidota; Bacteroidia
ASV_03151	ASV_03151: Desulfobacteria; Desulfatiglans
ASV_03152	ASV_03152: Gammaproteobacteria; Cellvibrionaceae
ASV_03153	ASV_03153: Bacteroidia; Flavobacteriaceae
ASV_03154	ASV_03154: Gammaproteobacteria; Thiotrichaceae
ASV_03155	ASV_03155: Nanoarchaeia; SCGC AAA011-D5
ASV_03156	ASV_03156: Gammaproteobacteria; Thalassotalea
ASV_03157	ASV_03157: Gammaproteobacteria; Coxiella
ASV_03158	ASV_03158: Gammaproteobacteria; Endozoicomonas
ASV_03159	ASV_03159: Bacteroidia; Cyclobacteriaceae
ASV_03160	ASV_03160: Bacteria
ASV_03161	ASV_03161: Gammaproteobacteria; Unknown Family
ASV_03162	ASV_03162: Planctomycetota; OM190
ASV_03163	ASV_03163: Gammaproteobacteria; Woeseia
ASV_03165	ASV_03165: Gammaproteobacteria; Marinomonas
ASV_03167	ASV_03167: Gammaproteobacteria; Shewanella
ASV_03168	ASV_03168: Bacteroidia; Muribaculaceae
ASV_03169	ASV_03169: Gammaproteobacteria; Ga0077536
ASV_03170	ASV_03170: Planctomycetes; Pirellulaceae
ASV_03171	ASV_03171: Planctomycetes; Pirellula
ASV_03175	ASV_03175: Patescibacteria; Parcubacteria
ASV_03176	ASV_03176: Patescibacteria; Gracilibacteria
ASV_03177	ASV_03177: Nanoarchaeia; Woesearchaeales
ASV_03178	ASV_03178: Nanoarchaeia; SCGC AAA011-D5
ASV_03179	ASV_03179: Planctomycetes; Pir4 lineage
ASV_03180	ASV_03180: Gammaproteobacteria; SZB50
ASV_03181	ASV_03181: Bacteria
ASV_03182	ASV_03182: Planctomycetota; 028H05-P-BN-P5
ASV_03183	ASV_03183: Planctomycetes; Blastopirellula
ASV_03184	ASV_03184: Proteobacteria; Gammaproteobacteria
ASV_03185	ASV_03185: Clostridia; Hungateiclostridiaceae
ASV_03186	ASV_03186: Campylobacteria; Sulfurimonas
ASV_03187	ASV_03187: Proteobacteria; Gammaproteobacteria
ASV_03188	ASV_03188: Alphaproteobacteria; Rhodobacteraceae
ASV_03189	ASV_03189: Proteobacteria; Gammaproteobacteria
ASV_03190	ASV_03190: Anaerolineae; Anaerolineaceae
ASV_03191	ASV_03191: Bacteria; SAR324 clade(Marine group B)
ASV_03192	ASV_03192: Alphaproteobacteria; Rhizobiales
ASV_03193	ASV_03193: Gammaproteobacteria; Halieaceae
ASV_03194	ASV_03194: Alphaproteobacteria; Candidatus Megaira
ASV_03195	ASV_03195: Proteobacteria; Alphaproteobacteria
ASV_03196	ASV_03196: Bdellovibrionia; Bacteriovoracaceae
ASV_03197	ASV_03197: Nanoarchaeia; Woesearchaeales
ASV_03198	ASV_03198: Bacteroidia; Actibacter
ASV_03199	ASV_03199: Bacteroidota; Bacteroidia
ASV_03200	ASV_03200: Acidimicrobia; Actinomarinales
ASV_03202	ASV_03202: Alphaproteobacteria; Rickettsiaceae
ASV_03203	ASV_03203: Bacteroidia; Muribaculaceae
ASV_03205	ASV_03205: Clostridia; Peptococcaceae
ASV_03206	ASV_03206: Clostridia; Monoglobus
ASV_03207	ASV_03207: Bacteria
ASV_03208	ASV_03208: Alphaproteobacteria; Rickettsiaceae
ASV_03209	ASV_03209: Planctomycetota; BD7-11
ASV_03210	ASV_03210: Bacteroidia; Fluviicola
ASV_03211	ASV_03211: Bacteroidia; Amoebophilaceae
ASV_03212	ASV_03212: Bacteria; Proteobacteria
ASV_03213	ASV_03213: Anaerolineae; Caldilineaceae
ASV_03214	ASV_03214: Gammaproteobacteria; Woeseia
ASV_03216	ASV_03216: Bacteria; Margulisbacteria
ASV_03217	ASV_03217: Gracilibacteria; Absconditabacteriales (SR1)
ASV_03218	ASV_03218: Acidimicrobia; Ilumatobacteraceae
ASV_03219	ASV_03219: Gammaproteobacteria; Alteromonadaceae
ASV_03220	ASV_03220: Bacilli; Bacillus
ASV_03221	ASV_03221: Proteobacteria; Alphaproteobacteria
ASV_03222	ASV_03222: Gammaproteobacteria; Endozoicomonas
ASV_03223	ASV_03223: Gammaproteobacteria; KI89A clade
ASV_03224	ASV_03224: Clostridia; Fusibacter
ASV_03225	ASV_03225: Patescibacteria; Gracilibacteria
ASV_03226	ASV_03226: Nanoarchaeia; Woesearchaeales
ASV_03227	ASV_03227: Gracilibacteria; Candidatus Peribacteria
ASV_03228	ASV_03228: Alphaproteobacteria; Rhodobacteraceae
ASV_03229	ASV_03229: Bacteroidia; Rubidimonas
ASV_03230	ASV_03230: Nanoarchaeia; Woesearchaeales
ASV_03231	ASV_03231: Gammaproteobacteria; Woeseia
ASV_03232	ASV_03232: Moduliflexia; Moduliflexaceae
ASV_03233	ASV_03233: Proteobacteria; Gammaproteobacteria
ASV_03234	ASV_03234: Nanoarchaeia; Woesearchaeales
ASV_03235	ASV_03235: Gammaproteobacteria; Granulosicoccus
ASV_03239	ASV_03239: Gammaproteobacteria; Sedimenticola
ASV_03240	ASV_03240: Gammaproteobacteria; CHAB-XI-27
ASV_03242	ASV_03242: Bacteroidia; Marinifilaceae
ASV_03243	ASV_03243: Phycisphaerae; SM1A02
ASV_03244	ASV_03244: Gammaproteobacteria; IheB2-31
ASV_03245	ASV_03245: Oligoflexia; Oligoflexaceae
ASV_03246	ASV_03246: Bacilli; Candidatus Bacilloplasma
ASV_03247	ASV_03247: Verrucomicrobiae; Methylacidiphilaceae
ASV_03248	ASV_03248: Gammaproteobacteria; CH2b56
ASV_03249	ASV_03249: Campylobacteria; Sulfurimonas
ASV_03250	ASV_03250: Alphaproteobacteria; Parvularculaceae
ASV_03252	ASV_03252: Bacteria
ASV_03254	ASV_03254: Alphaproteobacteria; Rickettsiales
ASV_03255	ASV_03255: Verrucomicrobiae; Rubritalea
ASV_03256	ASV_03256: Bacteroidia; Saprospira
ASV_03257	ASV_03257: Alphaproteobacteria; Rhodospirillales
ASV_03258	ASV_03258: Bacteroidia; Flammeovirga
ASV_03260	ASV_03260: Proteobacteria; Alphaproteobacteria
ASV_03263	ASV_03263: Alphaproteobacteria; Micavibrionaceae
ASV_03264	ASV_03264: Nanoarchaeia; Woesearchaeales
ASV_03265	ASV_03265: Gammaproteobacteria; Woeseia
ASV_03267	ASV_03267: Verrucomicrobiae; Rubritalea
ASV_03268	ASV_03268: Fusobacteria; Leptotrichiaceae
ASV_03270	ASV_03270: Gammaproteobacteria; OM60(NOR5) clade
ASV_03271	ASV_03271: Omnitrophia; Candidatus Omnitrophus
ASV_03272	ASV_03272: Oligoflexia; Oligoflexaceae
ASV_03275	ASV_03275: Alphaproteobacteria; Holosporaceae
ASV_03276	ASV_03276: Alphaproteobacteria; Hyphomonadaceae
ASV_03277	ASV_03277: Bdellovibrionia; OM27 clade
ASV_03278	ASV_03278: Planctomycetota; BD7-11
ASV_03279	ASV_03279: Bacteroidia; Chitinophagales
ASV_03280	ASV_03280: Nanoarchaeia; Woesearchaeales
ASV_03281	ASV_03281: Gammaproteobacteria; Aliikangiella
ASV_03282	ASV_03282: Nanoarchaeia; SCGC AAA286-E23
ASV_03283	ASV_03283: Alphaproteobacteria; Rhodobacteraceae
ASV_03285	ASV_03285: Patescibacteria; Gracilibacteria
ASV_03286	ASV_03286: Nanoarchaeia; Woesearchaeales
ASV_03287	ASV_03287: Oligoflexia; Oligoflexaceae
ASV_03288	ASV_03288: Campylobacteria; Helicobacteraceae
ASV_03289	ASV_03289: Bacteroidia; Marinifilaceae
ASV_03290	ASV_03290: Proteobacteria; Alphaproteobacteria
ASV_03291	ASV_03291: Bacteria; Margulisbacteria
ASV_03292	ASV_03292: Bacteroidia; Bacteroidetes BD2-2
ASV_03293	ASV_03293: Gammaproteobacteria; Vibrionaceae
ASV_03294	ASV_03294: Bacteroidia; NS10 marine group
ASV_03296	ASV_03296: Bdellovibrionia; Peredibacter
ASV_03297	ASV_03297: Gammaproteobacteria; Coxiella
ASV_03298	ASV_03298: Gammaproteobacteria; Methylophagaceae
ASV_03299	ASV_03299: Gammaproteobacteria; Cobetia
ASV_03300	ASV_03300: Bacteroidia; Bacteroidales
ASV_03301	ASV_03301: Planctomycetes; Rhodopirellula
ASV_03302	ASV_03302: Gammaproteobacteria; EPR3968-O8a-Bc78
ASV_03303	ASV_03303: Bdellovibrionia; Peredibacter
ASV_03304	ASV_03304: Gammaproteobacteria; Coxiella
ASV_03305	ASV_03305: Kiritimatiellae; WCHB1-41
ASV_03306	ASV_03306: Alphaproteobacteria; Rhodobacteraceae
ASV_03307	ASV_03307: Bacteroidia; Bacteroidetes BD2-2
ASV_03308	ASV_03308: Gammaproteobacteria; endosymbionts
ASV_03310	ASV_03310: Bacteroidia; NS10 marine group
ASV_03311	ASV_03311: Campylobacteria; Halarcobacter
ASV_03312	ASV_03312: Nanoarchaeia; SCGC AAA011-D5
ASV_03313	ASV_03313: Bdellovibrionia; Peredibacter
ASV_03314	ASV_03314: Gammaproteobacteria; Litoricola
ASV_03315	ASV_03315: Campylobacteria; Arcobacteraceae
ASV_03316	ASV_03316: Alphaproteobacteria; Micavibrionaceae
ASV_03317	ASV_03317: Alphaproteobacteria; Terasakiellaceae
ASV_03319	ASV_03319: Verrucomicrobiae; Lentimonas
ASV_03320	ASV_03320: Bdellovibrionia; Peredibacter
ASV_03321	ASV_03321: Gammaproteobacteria; Agarivorans
ASV_03322	ASV_03322: Bacteroidota; Bacteroidia
ASV_03323	ASV_03323: Bacteroidia; Flavobacteriales
ASV_03325	ASV_03325: Nanoarchaeia; Woesearchaeales
ASV_03326	ASV_03326: Gracilibacteria; Absconditabacteriales (SR1)
ASV_03327	ASV_03327: Campylobacteria; Sulfurimonas
ASV_03328	ASV_03328: Gracilibacteria; JGI 0000069-P22
ASV_03329	ASV_03329: Bdellovibrionia; Bacteriovoracaceae
ASV_03332	ASV_03332: Gammaproteobacteria; Endozoicomonas
ASV_03333	ASV_03333: Bdellovibrionia; Peredibacter
ASV_03334	ASV_03334: Vampirivibrionia; Vampirovibrionales
ASV_03335	ASV_03335: Alphaproteobacteria; Rhodobacteraceae
ASV_03336	ASV_03336: Planctomycetes; Blastopirellula
ASV_03337	ASV_03337: Alphaproteobacteria; Micavibrionaceae
ASV_03338	ASV_03338: Nanoarchaeia; Woesearchaeales
ASV_03339	ASV_03339: Acidimicrobia; IMCC26207
ASV_03340	ASV_03340: Anaerolineae; Thermoflexus
ASV_03341	ASV_03341: Thermoanaerobaculia; Subgroup 10
ASV_03342	ASV_03342: Bdellovibrionia; Bacteriovoracaceae
ASV_03343	ASV_03343: Actinobacteriota; RBG-16-55-12
ASV_03344	ASV_03344: Proteobacteria; Gammaproteobacteria
ASV_03345	ASV_03345: Clostridia; Lachnospiraceae
ASV_03346	ASV_03346: Nanoarchaeia; Woesearchaeales
ASV_03347	ASV_03347: Bacteria; SAR324 clade(Marine group B)
ASV_03348	ASV_03348: Proteobacteria; Alphaproteobacteria
ASV_03349	ASV_03349: Proteobacteria; Gammaproteobacteria
ASV_03350	ASV_03350: Bacteroidia; Robiginitalea
ASV_03351	ASV_03351: Bacteroidia; Cloacibacterium
ASV_03352	ASV_03352: Bacteroidia; Saprospiraceae
ASV_03353	ASV_03353: Patescibacteria; Candidatus Uhrbacteria
ASV_03354	ASV_03354: Alphaproteobacteria; S25-593
ASV_03355	ASV_03355: Oligoflexia; Oligoflexaceae
ASV_03356	ASV_03356: Clostridia; Clostridia UCG-014
ASV_03357	ASV_03357: Clostridia; UCG-007
ASV_03358	ASV_03358: Bacteria
ASV_03359	ASV_03359: Firmicutes; Clostridia
