contrast	hold	variable	asv_id	p_val	p_fdr	test	q_cutoff	p_adj	taxon_resolution
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00386	0.57702757150752	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00386	0.9889553393747733	0.9957225155419135	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00386	0.5269280104494283	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00387	0.5321422333306631	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00387	0.6206445773640378	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00387	0.10951482386897382	0.26912957229357126	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00387	0.8969651951750409	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00387	0.16585589887433502	0.40617771152898374	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00387	0.9477939006105318	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00388	0.758532854288719	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00388	0.7473866654547786	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00389	0.007756762735079392	0.034474501044797295	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00389	0.24760818940817442	0.9114411880055501	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00390	0.9637824133781927	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00390	0.8315735909155404	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00390	0.6080298224310373	0.8347961028167694	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00390	0.8873221368710713	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00390	0.6435985945847702	0.9108159030861943	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00390	0.9981730870481801	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00392	0.02252644328348823	0.39938775118833186	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00392	0.2153039024277696	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00392	2.761335235369693e-4	0.001858591023806524	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00392	0.6981346323213892	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00392	0.004021937025892824	0.020278674080131884	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00392	0.19515899353985755	0.7806359741594302	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00394	0.9543116450157669	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00394	0.17909764342891238	0.9324448737251312	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00394	0.10954196885062806	0.26912957229357126	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00394	0.6585687850327003	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00394	0.07945868303268065	0.2439826358270478	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00394	0.7416610538682049	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00395	0.3650212864022106	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00395	0.4786672994588501	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00395	0.41388462941448007	0.6754125913150242	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00395	0.25673560211160656	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00395	0.7800213129115653	0.9597758829382957	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00395	0.8076355196646633	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00397	0.49565798274222655	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00397	0.8544649346614772	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00397	0.4625715713057427	0.7206233677611719	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00397	0.6418581108669756	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00397	0.6606887654488748	0.9108159030861943	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00397	0.7111135736050458	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00398	0.055914615200074916	0.1928090179312928	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00398	0.7973899837446421	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00400	0.03614347033083072	0.13991020773224797	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00400	0.25819332980041576	0.9322102779539969	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00404	0.28275328487076246	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00404	0.40838511377842696	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00404	0.8102073837506867	0.9410594612148463	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00404	0.7931772930322306	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00404	0.3288029637963529	0.6403813497406	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00404	0.3829932028673948	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00406	0.4127020541725654	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00406	0.7981001361720015	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00408	0.2164724844789989	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00408	0.7933673856559199	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00410	0.8908352074162419	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00410	0.8643464129503616	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00410	0.15664929265650307	0.34691639866953833	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00410	0.7822287140947827	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00410	0.062425291441662485	0.2062388712672992	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00410	0.9139387362650914	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00413	0.3620344667723312	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00413	0.8999615413361336	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00418	0.4836470118439747	0.7381240733083916	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00418	0.8291101523554126	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00421	0.07274080774545713	0.7493730053263351	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00421	0.29984474606035005	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00421	0.07432110314565935	0.20319947804156957	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00421	0.9856966011727496	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00421	0.19177723181119147	0.45301708301856247	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00421	0.7083107126908128	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00423	0.3670370368407289	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00423	0.30742909276978636	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00423	0.24791842515194326	0.4698814917139719	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00423	0.013951314463628064	0.20345666926124262	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00423	0.007405273732753055	0.03391728427215139	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00423	0.18903056661868914	0.7756025861800727	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00428	0.8319178749460617	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00428	0.6426215648519441	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00428	0.4094221114736936	0.6717081516365286	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00428	0.5584514010489775	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00428	0.30799276095851175	0.6159855219170235	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00428	0.8917721851082377	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00429	0.1033556885516929	0.8582447049355765	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00429	0.20234254857797163	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00429	0.01423513423376974	0.05659266705082226	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00429	0.7751915667481437	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00429	0.05438053385133055	0.18969953669068795	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00429	0.8269090545153079	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00430	0.7783796867322577	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00430	0.03901584075784269	0.30861023183173375	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00430	0.9534772987575562	0.9776866832963222	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00430	0.05666795809455958	0.4958446333273963	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00430	0.9511001749458995	0.9891402139177153	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00430	0.0013212047730049154	0.01761606364006554	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00431	0.16370905462421928	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00431	0.6351849324857507	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00432	0.4800002685542914	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00432	0.7979030033532718	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00432	0.21837952510273917	0.4262053928585058	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00432	0.6645944732578877	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00432	0.5579578062130007	0.8606033000714663	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00432	0.8399241698796636	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00435	0.2739452393088839	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00435	0.029537722349247314	0.2549571823829768	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00436	0.8831205054820416	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00436	0.940034985296349	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00437	0.9136276809151466	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00437	0.4031109623358965	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00438	0.6688309511865732	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00438	0.6461680303878917	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00438	0.9742259467181372	0.9854886744258614	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00438	0.9711437861849768	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00438	0.6919555393550061	0.9108159030861943	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00438	0.6718016520833795	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00440	0.41236896885350804	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00440	0.524307260157297	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00440	0.031458819251078025	0.10587102632574336	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00440	0.3753177618224754	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00440	5.544330600706188e-4	0.003576987484326573	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00440	0.6718091978497643	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00441	0.5897305694997628	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00441	0.5177033357652047	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00441	0.20094163702505505	0.4057475363005919	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00441	0.8643135836851371	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00441	0.14702255172563042	0.3737861484549926	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00441	0.9388146601357872	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00443	0.6879170217322572	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00443	0.9633299423555245	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00443	0.6121838087322976	0.8347961028167694	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00443	0.9900667987055691	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00443	0.43161660792813394	0.7432925082384385	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00443	0.9661522743076386	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00444	0.035476224545624775	0.13887092867199904	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00444	0.41374131836492295	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00448	0.4782615341240972	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00448	0.9240653960730302	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00448	0.0010312249420322242	0.005639511401738726	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00448	0.7133345859515007	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00448	2.944364680937938e-4	0.0020305963316813364	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00448	0.5264797502506304	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00451	0.631496815371877	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00451	0.26135600872395387	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00451	0.014657938572745345	0.05742849067680079	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00451	0.1340637209178395	0.8382628750572008	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00451	1.3832517751212703e-4	0.0010121354452106855	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00451	0.7060574105925413	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00452	0.6634149569542888	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00452	0.29491676109540965	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00452	0.350005972916301	0.6000147934065734	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00452	0.3858701212238093	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00452	0.457068815594444	0.763333835726849	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00452	0.09547801788355091	0.49814618026200475	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00453	0.84423814566886	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00453	0.8777538473722767	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00454	0.3590721048030379	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00454	0.7658697943721504	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00460	0.289781646647287	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00460	0.9043823612786344	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00460	0.10418946769718944	0.26403471260547273	cc_da	1.1211470090943884e-14	NA	asv
dawn (Tektite - LB_seagrass)	dawn	Tektite - LB_seagrass	ASV_00460	0.8774327455583681	0.9988579185548043	cc_dv	0.003811169536309327	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00460	0.33185030981512603	0.6403813497406	cc_da	1.1513536282126479e-14	NA	asv
dawn (Yawzi - LB_seagrass)	dawn	Yawzi - LB_seagrass	ASV_00460	0.8349624398451659	0.9993841327412634	cc_dv	1.2079700037537759e-4	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00461	0.6899227925963586	0.9976145597850512	cc_da	0.003989567137017027	NA	asv
dawn (Tektite - Yawzi)	dawn	Tektite - Yawzi	ASV_00461	0.8998537185703083	0.9998300621891226	cc_dv	1.825135001626081e-4	NA	asv
